Date,Open,High,Low,Close,Volume,Daily Return (%),Trading Range,Log Return,Volume × Price
2018-02-18 00:00:00+00:00,973.348999,982.9329834,915.4450073,923.9210205,2567290112,-515%,67.48797607,-0.052902764,2.37197E+12
2018-02-19 00:00:00+00:00,921.6680298,957.7769775,921.5540161,943.8649902,2169019904,216%,36.22296143,0.021356545,2.04726E+12
2018-02-20 00:00:00+00:00,943.5670166,965.2650146,892.9539795,895.3709717,2545260032,-514%,72.31103516,-0.052745011,2.27895E+12
2018-02-21 00:00:00+00:00,894.1350098,912.375,830.5629883,849.9710083,2531729920,-507%,81.81201172,-0.052035885,2.1519E+12
2018-02-22 00:00:00+00:00,849.2620239,875.9260254,802.6680298,812.8449707,2150370048,-437%,73.25799561,-0.044661838,1.74792E+12
2018-02-23 00:00:00+00:00,811.585022,886.3179932,794.7910156,864.1890259,2334820096,632%,91.52697754,0.061251121,2.01773E+12
2018-02-24 00:00:00+00:00,861.5930176,879.5310059,818.5499878,840.5150146,1926579968,-274%,60.98101807,-0.027776708,1.61932E+12
2018-02-25 00:00:00+00:00,839.4589844,853.1459961,822.3809814,844.8099976,1646960000,51%,30.76501465,0.00509693,1.39137E+12
2018-02-26 00:00:00+00:00,845.2780151,880.3920288,842.3189697,869.3150024,2044480000,290%,38.07305908,0.028593801,1.7773E+12
2018-02-27 00:00:00+00:00,870.3649902,896.2589722,867.0969849,878.2650146,2053980032,103%,29.1619873,0.010242839,1.80394E+12
2018-02-28 00:00:00+00:00,877.934021,890.1079712,855.1240234,855.1989746,1963980032,-263%,34.98394775,-0.026614226,1.67959E+12
2018-03-01 00:00:00+00:00,856.0120239,880.302002,851.9199829,872.2000122,1868519936,199%,28.38201904,0.019684609,1.62972E+12
2018-03-02 00:00:00+00:00,871.7639771,876.3779907,852.4219971,856.8530273,1894419968,-176%,23.95599365,-0.017752362,1.62324E+12
2018-03-03 00:00:00+00:00,856.7109985,868.4539795,855.2069702,857.2249756,1699369984,4%,13.24700928,0.000433992,1.45674E+12
2018-03-04 00:00:00+00:00,856.1859741,867.9500122,840.2800293,866.6779785,1697939968,110%,27.66998291,0.010967088,1.47157E+12
2018-03-05 00:00:00+00:00,866.8460083,869.9199829,853.5200195,853.684021,1898489984,-150%,16.39996338,-0.015106361,1.62071E+12
2018-03-06 00:00:00+00:00,853.8170166,853.8170166,809.9310303,816.9509888,1943069952,-430%,43.88598633,-0.043982023,1.58739E+12
2018-03-07 00:00:00+00:00,816.2709961,825.6069946,726.5469971,752.8309937,2175419904,-785%,99.05999756,-0.081738345,1.63772E+12
2018-03-08 00:00:00+00:00,752.5700073,773.7670288,696.1690063,704.5960083,1891640064,-641%,77.59802246,-0.066216158,1.33284E+12
2018-03-09 00:00:00+00:00,702.1970215,729.1560059,648.1069946,728.9160156,2233019904,345%,81.04901123,0.03393392,1.62768E+12
2018-03-10 00:00:00+00:00,730.1599731,748.0310059,682.6950073,686.8900146,1532960000,-577%,65.33599854,-0.059384336,1.05297E+12
2018-03-11 00:00:00+00:00,685.3120117,735.8309937,668.1229858,723.3389893,1562680064,531%,67.70800781,0.051703793,1.13035E+12
2018-03-12 00:00:00+00:00,724.4060059,742.5139771,683.2680054,699.8309937,1764999936,-325%,59.24597168,-0.033039109,1.2352E+12
2018-03-13 00:00:00+00:00,698.1530151,713.7349854,682.3499756,690.8270264,1425959936,-129%,31.38500977,-0.012949399,9.85092E+11
2018-03-14 00:00:00+00:00,691.2189941,702.7839966,594.0999756,614.2910156,1810560000,-1108%,108.684021,-0.117420686,1.11221E+12
2018-03-15 00:00:00+00:00,614.8389893,620.6160278,579.5050049,611.3040161,1770460032,-49%,41.11102295,-0.004874376,1.08229E+12
2018-03-16 00:00:00+00:00,611.7780151,623.1680298,587.8619995,601.6660156,1417350016,-158%,35.30603027,-0.015891907,8.52771E+11
2018-03-17 00:00:00+00:00,601.6779785,609.151001,549.0960083,552.7789917,1267810048,-813%,60.05499268,-0.084744232,7.00819E+11
2018-03-18 00:00:00+00:00,551.6400146,551.6400146,460.0880127,538.6439819,2685499904,-256%,91.55200195,-0.025903432,1.44653E+12
2018-03-19 00:00:00+00:00,546.6259766,558.0999756,519.1229858,556.7260132,2046790016,336%,38.97698975,0.033018385,1.1395E+12
